,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci,ndwi
90,90,Anantapur,Penukonda,Settipalli,14.09,77.7,Redsoil,8.22,0.22,0.21,1.73,61,3204,202,4.96,0.26,0.27,2.66,0.66,6.66,Horsegram,0.2180209171359614,-0.020204670690107583,0.28835922536709935,1.6058519793459554,-0.445346062052506
91,91,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,7.33,0.27,0.29,3.13,53,2277,90,6.78,0.28,0.29,7.3,0.61,13.57,Horsegram,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
92,92,Anantapur,Penukonda,Settipalli,14.09,77.7,Redsoil,8.3,0.17,0.25,9.22,68,1964,59,2.02,0.46,0.33,3.19,0.53,6.69,Horsegram,0.2180209171359614,-0.020204670690107583,0.28835922536709935,1.6058519793459554,-0.445346062052506
93,93,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,5.8,0.06,0.10,6.04,43,462,38,3.97,0.22,0.18,9.72,0.42,13.9,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
94,94,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,7.28,0.12,0.19,13.05,62,705,65,3.56,0.45,0.23,4.4,0.44,8.16,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
95,95,Anantapur,Penukonda,Settipalli,14.09,77.7,Redsoil,6.37,0.1,0.13,1.58,60,742,268,3.23,0.29,0.24,4.02,0.7,9.92,Horsegram,0.2180209171359614,-0.020204670690107583,0.28835922536709935,1.6058519793459554,-0.445346062052506
96,96,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,6.3,0.09,0.14,1.38,69,655,240,2.54,0.24,0.21,4.49,0.56,8.19,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
97,97,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.54,0.15,0.06,2.02,49,3182,117,3.62,0.15,0.26,2.66,0.36,1.84,Horsegram,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
98,98,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.77,0.24,0.18,3.48,80,2964,157,5.72,0.23,0.52,2.89,0.61,4.28,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
99,99,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.48,0.18,0.33,1.66,29,3458,123,1.89,0.13,0.52,0.85,1.1,3.22,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
100,100,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.44,0.22,0.19,10.47,84,3151,167,12.71,0.21,0.38,2.21,0.78,8.64,Horsegram,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
101,101,Anantapur,Penukonda,Settipalli,14.09,77.7,Redsoil,6.55,0.11,0.23,1.42,62,766,290,3.22,0.4,0.27,4.82,0.76,10.21,Horsegram,0.2180209171359614,-0.020204670690107583,0.28835922536709935,1.6058519793459554,-0.445346062052506
102,102,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,5.35,0.1,0.26,7.03,41,676,88,12.81,0.3,0.26,15.81,0.65,16.98,Horsegram,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
103,103,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.42,0.16,0.08,1.56,87,2785,136,2.01,0.17,0.31,2.52,0.57,3.77,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
104,104,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.75,0.17,0.19,6.0,70,1145,154,4.25,0.34,0.40,8.94,0.56,3.19,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
105,105,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,8.8,0.24,0.20,3.84,61,2933,165,2.61,0.5,0.34,2.0,0.65,3.54,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
106,106,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,8.08,0.14,0.11,2.14,52,1069,70,1.73,0.13,0.21,1.68,0.45,8.18,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
107,107,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,7.91,0.12,0.18,2.49,26,1184,94,1.73,0.13,0.15,2.46,0.32,5.0,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
108,108,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,6.07,0.05,0.34,1.58,43,799,189,2.32,0.15,0.24,1.51,0.88,4.35,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
109,109,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.38,0.18,0.25,1.87,95,3371,194,3.01,0.24,0.34,7.87,0.47,18.04,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
110,110,Anantapur,Penukonda,Settipalli,14.09,77.69,Redsoil,8.0,0.2,0.19,5.33,68,1432,67,3.04,0.26,0.19,2.54,0.46,4.56,G.Nut,0.1278149726110773,-0.0686055182699478,0.18703241895261846,0.845617529880478,-0.29716485824291217
111,111,Anantapur,Penukonda,Settipalli,14.08,77.6,Redsoil,8.43,0.19,0.36,2.04,37,2630,86,2.12,0.16,0.39,1.16,1.15,3.65,G.Nut,0.09273182957393483,-0.05803757828810021,0.1772273162720679,0.46168582375478917,-0.18754863813229572
112,112,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.3,0.16,0.20,1.27,55,2776,158,2.72,0.16,0.30,1.67,0.94,4.11,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
113,113,Anantapur,Penukonda,Settipalli,14.08,77.69,Redsoil,8.5,0.2,0.08,1.58,56,2548,150,3.81,0.15,0.28,1.38,0.47,8.08,G.Nut,0.3123110151187905,0.09028571428571429,0.5350799289520426,1.6099656357388317,-0.44597810566396956
114,114,Anantapur,Penukonda,Settipalli,14.1,77.7,Redsoil,6.55,0.09,0.27,2.46,35,865,86,3.11,0.36,0.24,9.21,0.69,17.83,G.Nut,0.140597539543058,-0.06555293263119666,0.19819968618383021,0.9847094801223242,-0.32991803278688525
115,115,Anantapur,Raptadu,G.Koythapally,14.06,77.55,RED,8.65,0.16,0.29,6.62,94,2298,373,6.34,0.18,0.77,7.82,0.5,3.48,jowar,0.27976625273922573,0.0772110435189518,0.5403498871331829,0.990909090909091,-0.331306990881459
116,116,Anantapur,Raptadu,G.Koythapally,14.06,77.55,RED,8.7,0.24,0.21,17.71,188,1057,283,24.67,0.16,0.95,2.86,0.52,7.98,cotton,0.27976625273922573,0.0772110435189518,0.5403498871331829,0.990909090909091,-0.331306990881459
117,117,Anantapur,Raptadu,G.Koythapally,14.06,77.54,RED,6.52,0.06,0.22,8.95,102,371,71,3.21,0.42,0.30,5.92,0.5,9.54,G.Nut,0.14335868929198362,-0.054945054945054944,0.21412340499912602,0.9462151394422311,-0.3211629479377958
118,119,Anantapur,Raptadu,G.Koythapally,14.06,77.55,RED,8.37,0.16,0.42,15.45,178,1586,460,5.37,0.56,0.80,4.56,0.92,9.3,G.Nut,0.27976625273922573,0.0772110435189518,0.5403498871331829,0.990909090909091,-0.331306990881459
119,122,Anantapur,Raptadu,G.Koythapally,14.55,77.55,RED,8.73,0.36,0.75,25.12,207,2695,503,15.07,0.54,1.68,10.31,1.92,4.59,G.Nut,0.740200546946217,0.5743091859596714,1.908791725434885,3.497055359246172,-0.6361688450824942
120,123,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,8.61,0.2,0.52,3.47,125,2057,256,6.12,0.55,0.85,5.29,0.67,10.45,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
121,124,Anantapur,Raptadu,Gandlaparthi,14.54,77.55,BLACK,8.32,0.14,0.14,2.34,116,939,165,4.48,0.19,0.32,8.02,1.05,12.62,SUNFLOWER,0.17162471395881007,-0.03354746609564597,0.2592165898617511,1.064516129032258,-0.3473684210526316
122,125,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,5.95,0.05,0.17,11.11,63,268,19,2.80,0.39,0.28,14.84,0.35,9.98,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
123,126,Anantapur,Raptadu,Gandlaparthi,14.54,77.54,BLACK,8.15,0.11,0.46,4.27,140,2469,254,4.65,0.37,1.06,4.17,0.66,6.5,PADDY,0.16296863045141546,-0.0912718204488778,0.1830054128361543,1.7289048473967683,-0.46364949446316805
124,127,Anantapur,Raptadu,Gandlaparthi,14.54,77.53,BLACK,7.0,0.04,0.19,1.31,90,1404,140,2.71,0.27,0.39,11.95,1.53,21.7,TAMATO,0.22323712093533066,0.018013856812933025,0.3746167995095034,1.0717821782178216,-0.34891216760676874
125,129,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,7.43,0.1,0.10,2.59,85,1328,144,4.39,0.26,0.17,5.9,0.62,7.64,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
126,130,Anantapur,Raptadu,Gandlaparthi,14.53,77.53,RED,8.68,0.62,0.32,10.64,29,2709,327,23.50,3.39,0.72,3.18,0.57,7.49,GROUND NUT,0.15955056179775282,-0.10667258470187897,0.16891088166722176,2.075089392133492,-0.5092132202398362
127,131,Anantapur,Raptadu,Gandlaparthi,14.54,77.53,BLACK,6.65,0.06,0.44,1.38,140,962,204,3.11,0.21,0.48,8.1,0.24,17.1,PADDY,0.22323712093533066,0.018013856812933025,0.3746167995095034,1.0717821782178216,-0.34891216760676874
128,132,Anantapur,Raptadu,Gandlaparthi,14.54,77.54,BLACK,8.21,0.08,0.21,6.15,28,1624,60,2.28,0.42,0.41,3.24,0.74,10.27,GROUND NUT,0.16296863045141546,-0.0912718204488778,0.1830054128361543,1.7289048473967683,-0.46364949446316805
129,133,Anantapur,Raptadu,Gandlaparthi,14.53,77.53,RED,7.0,0.13,0.57,1.71,131,709,130,6.88,0.61,0.40,7.93,0.25,16.82,GROUND NUT,0.15955056179775282,-0.10667258470187897,0.16891088166722176,2.075089392133492,-0.5092132202398362
130,134,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,6.27,0.09,0.31,21.06,126,1046,157,2.84,0.59,0.33,22.67,1.74,22.35,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
131,135,Anantapur,Raptadu,Gandlaparthi,14.54,77.54,BLACK,8.05,0.13,0.33,3.08,130,2723,322,3.33,0.32,0.62,6.56,0.91,8.96,TAMATO,0.16296863045141546,-0.0912718204488778,0.1830054128361543,1.7289048473967683,-0.46364949446316805
132,136,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,7.43,0.11,0.21,1.95,66,1057,103,8.03,0.32,0.47,3.71,0.45,12.29,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
133,137,Anantapur,Raptadu,Gandlaparthi,14.54,77.54,RED,7.72,0.07,0.36,12.31,96,652,39,4.10,1.03,0.61,3.08,0.4,4.11,GROUND NUT,0.16296863045141546,-0.0912718204488778,0.1830054128361543,1.7289048473967683,-0.46364949446316805
134,138,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,8.25,0.08,0.38,6.87,129,2928,185,3.34,0.39,0.83,2.54,0.65,4.48,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
135,139,Anantapur,Raptadu,Gandlaparthi,14.54,77.53,RED,6.85,0.07,0.15,2.25,85,726,92,3.64,0.31,0.31,8.11,0.71,16.43,GROUND NUT,0.22323712093533066,0.018013856812933025,0.3746167995095034,1.0717821782178216,-0.34891216760676874
136,140,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,8.75,0.16,0.32,5.47,95,2308,156,3.09,0.6,0.61,11.08,0.6,10.71,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
137,141,Anantapur,Raptadu,Gandlaparthi,14.53,77.54,RED,8.8,0.24,0.28,7.05,107,1443,294,10.11,1.63,0.85,4.83,0.66,11.55,GROUND NUT,0.23817161186848437,0.014395020101154196,0.3571213851981002,1.5270049099836336,-0.43294663573085845
138,142,Anantapur,Raptadu,Gandlaparthi,14.53,77.53,BLACK,8.35,0.07,0.19,2.49,76,2449,37,1.42,0.17,0.48,2.01,0.52,2.95,TAMATO,0.15955056179775282,-0.10667258470187897,0.16891088166722176,2.075089392133492,-0.5092132202398362
139,143,Anantapur,Raptadu,Gandlaparthi,14.53,77.53,RED,8.28,0.07,0.14,1.66,69,1977,83,1.47,0.19,0.50,1.61,0.55,2.95,GROUND NUT,0.15955056179775282,-0.10667258470187897,0.16891088166722176,2.075089392133492,-0.5092132202398362
140,236,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,7.25,0.23,0.27,47.2,123,718,222,15.08,1.94,0.53,6.61,0.69,19.54,Tomato,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
141,237,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,7.46,1.99,0.56,53.6,134,1673,410,233.99,1.09,0.79,40.66,1.95,6.06,Tomato,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
142,238,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,7.2,0.69,0.76,49.6,244,1303,167,32.83,0.05,0.86,0.08,0.1,0.05,Sweetcorn,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
143,239,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,7.88,0.8,0.62,9.8,197,1160,300,59.88,4.64,0.67,9.39,1.7,22.5,Tomato,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
144,240,Chittoor,Santipuram,121.Pedduru,12.91,78.36,Black,7.26,0.18,0.48,4.0,45,746,185,7.36,1.73,0.54,7.61,0.69,19.59,Mulberry,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
145,241,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,7.43,1.46,0.57,39.6,149,1572,478,172.17,1.55,0.75,2.3,0.71,5.36,Potatao,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
146,242,Chittoor,Santipuram,121.Pedduru,12.9,78.34,Black,7.83,0.39,0.22,11.2,68,2513,409,84.12,0.51,0.41,11.02,1.15,13.57,Tomato,0.4417492312948411,0.21517771373679154,0.8367848822158943,2.1259259259259258,-0.5152603231597845
147,243,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,7.32,0.18,0.30,50.0,121,657,212,11.31,1.71,0.56,5.86,0.63,16.75,Tomato,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
148,244,Chittoor,Santipuram,121.Pedduru,12.91,78.36,Red,8.0,1.08,0.40,54.0,89,937,267,160.27,1.54,0.54,7.83,1.18,5.78,Cabage,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
149,245,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,5.92,0.58,0.22,67.4,319,500,152,112.31,0.53,0.38,10.4,0.47,23.0,Tomato,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
150,246,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,8.19,0.57,0.65,24.0,93,2254,384,71.99,1.37,0.76,38.4,1.77,5.09,Tomato,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
151,247,Chittoor,Santipuram,121.Pedduru,12.91,78.36,red,8.06,0.15,0.21,5.2,57,2499,150,3.82,0.27,0.28,3.76,0.72,8.33,Groundnut,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
152,248,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,8.14,0.49,0.34,25.0,83,1006,211,76.11,1.38,0.45,2.33,0.48,3.36,Groundnut,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
153,249,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,5.6,0.11,0.37,13.2,103,357,114,7.93,0.76,0.18,38.52,1.17,21.74,Groundnut,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
154,250,Chittoor,Santipuram,121.Pedduru,12.9,78.36,Black,7.53,0.83,0.85,64.4,270,1528,306,206.76,1.98,0.70,16.17,0.88,6.01,Potatao,0.6183170618317062,0.4090336512506748,1.2905103823015718,2.933333333333333,-0.5945945945945946
155,251,Chittoor,Santipuram,121.Pedduru,12.91,78.36,Black,7.93,0.28,0.40,29.4,136,1824,378,7.73,1.0,0.51,7.11,0.98,5.86,Sweetcorn,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
156,252,Chittoor,Santipuram,121.Pedduru,12.91,78.36,Black,8.19,0.24,0.42,7.2,105,1955,368,8.84,0.99,0.41,10.37,1.13,10.37,Groundnut,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
157,253,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,6.15,0.64,0.31,53.2,168,734,208,74.66,1.42,0.43,9.61,0.73,23.98,Potato,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
158,254,Chittoor,Santipuram,121.Pedduru,12.9,78.36,Black,7.34,0.22,0.53,22.2,92,1108,244,10.34,0.96,0.52,14.03,0.84,6.13,Potato,0.6183170618317062,0.4090336512506748,1.2905103823015718,2.933333333333333,-0.5945945945945946
159,255,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,7.7,0.26,0.41,37.2,155,1057,285,27.00,2.11,0.47,3.95,0.94,13.18,Cabage,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
160,256,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,7.18,0.19,0.98,2.6,65,1100,302,11.51,12.72,0.65,12.45,0.65,23.29,Paddy,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
161,257,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,8.07,0.82,0.50,65.4,120,1512,368,132.66,2.91,0.70,3.91,1.04,13.16,Tomato,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
162,258,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Black,7.78,0.21,0.52,32.6,123,1206,335,8.82,1.57,0.71,8.75,0.97,22.26,Groundnut,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
163,259,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,7.89,0.26,0.43,10.4,171,2185,298,13.92,0.71,0.64,11.8,1.46,19.27,Groundnut,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
164,260,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,7.33,0.56,0.58,87.2,370,1176,391,33.13,3.09,0.86,8.69,1.25,12.83,Groundnut,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
165,261,Chittoor,Santipuram,121.Pedduru,12.92,78.35,Red,6.23,0.06,0.31,2.4,49,804,189,4.53,0.32,0.34,12.44,0.8,18.17,Tomato,0.36818563041655017,0.1194233391778687,0.5457483838886126,2.1696891191709846,-0.5203479341410376
166,262,Chittoor,Santipuram,121.Pedduru,12.9,78.36,Red,7.14,1.99,0.86,3.4,57,823,180,698.15,0.82,0.56,11.48,1.09,11.94,Potato,0.6183170618317062,0.4090336512506748,1.2905103823015718,2.933333333333333,-0.5945945945945946
167,263,Chittoor,Santipuram,121.Pedduru,12.91,78.35,Red,7.33,0.18,0.39,8.2,40,1222,296,10.14,0.86,0.58,56.79,2.12,5.22,Groundnut,0.42865313125536175,0.19759036144578312,0.7706148468023853,1.963226571767497,-0.49536067045794674
168,264,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Black,7.91,0.24,0.55,40.0,102,1692,392,9.13,1.54,0.60,3.85,0.96,6.71,Tomato,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
169,265,Chittoor,Santipuram,121.Pedduru,12.91,78.36,Black,7.28,1.34,0.65,65.6,303,1654,444,228.74,2.94,0.70,7.4,1.23,17.35,Sweetcorn,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
170,266,Chittoor,Santipuram,121.Pedduru,12.9,78.35,Red,7.42,0.29,0.40,110.0,132,837,277,16.53,3.22,0.81,5.87,1.02,17.45,Groundnut,0.34619188921859545,0.10886417256488035,0.547302580140735,1.7522750252780588,-0.466990029641606
171,267,Chittoor,Santipuram,30.Sonneganipalle,12.88,78.44,Red,7.99,0.24,0.81,88.8,260,2524,459,16.76,1.94,0.88,24.42,1.74,17.48,Tomato,0.2676113360323887,0.051389617199790245,0.4470142692905931,1.361236802413273,-0.4049809288759255
172,268,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,8.44,0.25,0.41,68.2,46,1510,424,17.69,1.38,0.62,5.4,1.47,6.99,Potato,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
173,269,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Black,7.98,0.55,0.62,75.0,94,2123,458,22.77,1.56,0.84,7.92,1.4,3.87,Tomato,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
174,270,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Black,8.1,0.6,0.63,120.6,254,2673,541,31.46,1.99,1.14,13.17,1.72,5.66,Groundnut,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
175,271,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,8.13,0.31,0.73,39.2,151,3157,556,21.95,1.43,1.03,12.31,1.93,11.65,Groundnut,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
176,272,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,8.02,0.47,0.32,36.0,54,2445,440,29.34,1.13,0.62,2.15,0.79,3.36,Potato,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
177,273,Chittoor,Santipuram,Bellakogilla,12.94,78.36,Red,8.1,0.14,0.50,26.2,124,2539,449,5.81,2.23,1.00,6.59,1.45,5.83,Groundnut,0.4853641933287951,0.26099706744868034,0.9547402249598286,2.190058479532164,-0.5226796929518492
178,274,Chittoor,Santipuram,Bellakogilla,12.93,78.37,Red,7.8,0.85,0.48,84.6,77,1465,326,47.01,0.1,0.87,0.12,0.15,0.08,Groundnut,0.19179929862422443,-0.07210592234746824,0.21369319547968263,1.9730820995962315,-0.49661246612466126
179,275,Chittoor,Santipuram,Bellakogilla,12.94,78.36,Red,6.74,0.11,0.50,26.2,135,1116,356,5.84,1.32,0.85,11.5,1.34,17.7,Groundnut,0.4853641933287951,0.26099706744868034,0.9547402249598286,2.190058479532164,-0.5226796929518492
180,276,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Red,8.34,0.17,0.42,43.8,44,1272,291,16.40,1.7,0.95,28.3,1.01,8.64,Banana,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
181,277,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,8.0,0.31,0.70,71.8,151,1745,488,20.54,1.77,1.31,3.67,1.29,8.0,Potato,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
182,278,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Black,8.13,0.48,0.60,57.8,176,2614,580,36.13,1.94,1.12,6.54,1.3,5.57,Groundnut,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
183,279,Chittoor,Santipuram,Bellakogilla,12.93,78.37,Red,8.11,0.28,0.57,69.6,182,1505,406,20.50,2.64,1.02,5.44,1.08,6.2,Potato,0.19179929862422443,-0.07210592234746824,0.21369319547968263,1.9730820995962315,-0.49661246612466126
184,280,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Red,8.18,0.48,0.63,85.4,178,2364,343,57.69,2.12,0.98,9.17,1.54,5.55,Mulbarry,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
185,281,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Black,8.33,0.26,0.56,91.8,118,1786,415,24.30,1.6,1.01,17.44,1.29,8.3,Potato,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
186,282,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,7.9,0.78,0.56,65.2,104,1810,471,79.03,1.95,0.83,5.23,1.46,6.77,Groundnut,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
187,283,Chittoor,Santipuram,Bellakogilla,12.93,78.37,Red,8.06,0.25,0.40,26.4,90,1352,385,20.94,1.25,0.76,3.88,1.11,5.68,Potato,0.19179929862422443,-0.07210592234746824,0.21369319547968263,1.9730820995962315,-0.49661246612466126
188,284,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Black,7.85,0.5,0.40,72.0,129,1252,380,40.53,1.27,0.84,4.4,0.93,4.81,Groundnut,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
189,285,Chittoor,Santipuram,Bellakogilla,12.93,78.36,Black,7.67,0.2,0.51,62.8,101,1066,305,13.19,2.13,0.52,8.98,1.14,6.01,Tomato,0.7282104177411036,0.5524416135881104,1.670412871169999,4.767641996557659,-0.7044760935910478
190,286,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,7.71,0.17,0.28,17.6,39,949,262,6.48,1.06,0.64,10.06,1.0,1.53,Groundnut,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
191,287,Chittoor,Santipuram,Bellakogilla,12.93,78.35,Red,7.41,1.12,0.71,116.2,275,1794,524,65.48,3.03,1.10,7.0,1.4,9.07,Potato,0.3337998600419874,0.1112494165240392,0.5876314060446781,1.5390763765541742,-0.43488080301129234
192,288,Chittoor,Santipuram,Bendamakuppam,12.91,78.36,Black,8.04,0.39,0.49,74.4,134,1751,406,35.66,4.15,0.93,12.93,2.95,20.61,Sweetcorn,0.26608187134502925,0.014559136266972026,0.34721780604133545,1.9158249158249157,-0.4892519346517627
